,num bidders,avg rev,avg trev,truncated?
0,2,3.066591591173933,3.066591591173933,
1,3,5.349328603533965,5.349328603533965,
2,4,7.123445940686178,7.123445940686178,
3,5,8.34499667587014,8.34499667587014,
4,6,10.663299165078413,10.663299165078413,
5,7,11.591950952467036,11.591950952467036,
6,8,23.315120916375786,23.315120916375786,
7,9,23.20692017258673,23.20692017258673,
8,10,12.042849706404757,12.042849706404757,
9,11,14.083092888815438,14.083092888815438,
10,12,24.943970422449198,24.943970422449198,
11,13,15.648560309445127,15.648560309445127,
12,14,31.609554453608872,31.609554453608872,
13,15,18.48842092571072,18.48842092571072,
14,16,37.465899261513826,37.465899261513826,
15,17,33.518342351077166,33.518342351077166,
16,18,23.935877432671276,23.935877432671276,
17,19,25.43355839146893,25.43355839146893,
18,20,40.75611297179751,40.75611297179751,
19,21,36.22202083286645,36.22202083286645,
20,22,48.43079564355805,48.43079564355805,
21,23,37.32019539757787,37.32019539757787,
22,24,43.22970928979511,43.22970928979511,
23,25,67.59565098703015,67.59565098703015,
24,26,35.12835387156717,35.12835387156717,
25,27,50.86670585011088,50.86670585011088,
26,28,54.40195756780399,54.40195756780399,
27,29,102.98592942536187,102.98592942536187,
28,30,34.18367958748198,34.18367958748198,
29,31,59.29662697680249,59.29662697680249,
30,32,48.97294269160894,48.97294269160894,
31,33,43.67073304861307,43.67073304861307,
32,34,48.73259865141872,48.73259865141872,
33,35,40.47922981023499,40.47922981023499,
34,36,109.10376617967624,109.10376617967624,
35,37,145.93965973727396,145.93965973727396,
36,38,131.44413193564134,131.44413193564134,
37,39,57.706651385921546,57.706651385921546,
38,40,79.5437943246215,79.5437943246215,
39,41,97.90187132718927,97.90187132718927,
40,42,50.80903486320228,50.80903486320228,
41,43,105.72932112808581,105.72932112808581,
42,44,93.06728838843003,93.06728838843003,
43,45,85.72704062233453,85.72704062233453,
44,46,62.882858973760946,62.882858973760946,
45,47,74.19816786791469,74.19816786791469,
46,48,172.55130812342395,172.55130812342395,
47,49,63.03911979398085,63.03911979398085,
48,50,77.03840198949689,77.03840198949689,
49,51,68.12949724018938,68.12949724018938,
50,52,50.42005618384426,50.42005618384426,
51,53,81.35123368705834,81.35123368705834,
52,54,238.40941527839436,238.40941527839436,
53,55,83.1998608590423,83.1998608590423,
54,56,55.02057135717733,55.02057135717733,
55,57,116.75704898380185,116.75704898380185,
56,58,181.07163757950462,181.07163757950462,
57,59,82.25222100884712,82.25222100884712,
58,60,137.01500361861443,137.01500361861443,
59,61,52.96208875699617,52.96208875699617,
60,62,96.32866750706502,96.32866750706502,
61,63,70.06598079821778,70.06598079821778,
62,64,127.1087137900721,127.1087137900721,
63,65,128.89595059183725,128.89595059183725,
64,66,188.85888985475825,188.85888985475825,
65,67,185.27539792362347,185.27539792362347,
66,68,80.07173633292425,80.07173633292425,
67,69,87.5142196445465,87.5142196445465,
68,70,141.14140307582355,141.14140307582355,
69,71,213.43811413400618,213.43811413400618,
70,72,215.35339432517665,215.35339432517665,
71,73,133.88151865656283,133.88151865656283,
72,74,196.96535207484933,196.96535207484933,
73,75,107.65247103425298,107.65247103425298,
74,76,99.79753254214266,99.79753254214266,
75,77,221.36696302439705,221.36696302439705,
76,78,470.4748441919184,470.4748441919184,
77,79,215.88553372572704,215.88553372572704,
78,80,150.50942928659697,150.50942928659697,
79,81,88.56022774661685,88.56022774661685,
80,82,84.02669643667335,84.02669643667335,
81,83,127.4910525980355,127.4910525980355,
82,84,199.0487170730207,199.0487170730207,
83,85,110.51323437822562,110.51323437822562,
84,86,160.20611067594226,160.20611067594226,
85,87,160.47700473609333,160.47700473609333,
86,88,126.52576080880351,126.52576080880351,
87,89,110.86987825483406,110.86987825483406,
88,90,107.88835614338834,107.88835614338834,
89,91,221.3252056956722,221.3252056956722,
90,92,172.02515530213475,172.02515530213475,
91,93,361.4994124343974,361.4994124343974,
92,94,114.47152093059074,114.47152093059074,
93,95,276.510718172766,276.510718172766,
94,96,185.1477615201152,185.1477615201152,
95,97,221.5527726405811,221.5527726405811,
96,98,204.4344805898079,204.4344805898079,
97,99,126.18395954454698,126.18395954454698,
98,100,127.5904461411673,127.5904461411673,
99,101,210.51312378409108,210.51312378409108,
100,102,418.3113982235443,418.3113982235443,
101,103,147.25815173609362,147.25815173609362,
102,104,141.86145333586649,141.86145333586649,
103,105,230.88731411547622,230.88731411547622,
104,106,186.16270658106603,186.16270658106603,
105,107,328.552503653761,328.552503653761,
106,108,99.08930414185194,99.08930414185194,
107,109,178.3139641823205,178.3139641823205,
108,110,298.82034630211126,298.82034630211126,
109,111,281.39081590101307,281.39081590101307,
110,112,107.42536138511907,107.42536138511907,
111,113,110.187956900248,110.187956900248,
112,114,120.05200278997104,120.05200278997104,
113,115,192.75758962499995,192.75758962499995,
114,116,896.0525700361768,896.0525700361768,
115,117,135.3127059099013,135.3127059099013,
116,118,198.82838917374767,198.82838917374767,
117,119,234.13268749702218,234.13268749702218,
118,120,197.68248727991855,197.68248727991855,
119,121,184.9185636505393,184.9185636505393,
120,122,248.70517220405952,248.70517220405952,
121,123,223.3378894048425,223.3378894048425,
122,124,169.14259387308792,169.14259387308792,
123,125,850.3656865758124,850.3656865758124,
124,126,148.35258824203711,148.35258824203711,
125,127,166.40682456571184,166.40682456571184,
126,128,235.36672788656358,235.36672788656358,
127,129,334.64240761590673,334.64240761590673,
128,130,516.8147115755345,516.8147115755345,
