,num bidders,avg rev,avg trev,truncated?
0,100,335.6553616468851,335.6553616468851,
1,101,187.94463442726453,187.94463442726453,
2,102,300.7031530185529,300.7031530185529,
3,103,188.12397471793508,188.12397471793508,
4,104,200.8835343260742,200.8835343260742,
5,105,195.49078192313766,195.49078192313766,
6,106,176.10519575783786,176.10519575783786,
7,107,176.4197625843729,176.4197625843729,
8,108,192.66428788005518,192.66428788005518,
9,109,163.68527302937463,163.68527302937463,
10,110,164.1841825636633,164.1841825636633,
11,111,160.38641121362855,160.38641121362855,
12,112,402.84710047691124,402.84710047691124,
13,113,148.02094337877907,148.02094337877907,
14,114,229.11846218344206,229.11846218344206,
15,115,158.95576542829144,158.95576542829144,
16,116,183.97595629837028,183.97595629837028,
17,117,187.5331232129049,187.5331232129049,
18,118,115.4108076820041,115.4108076820041,
19,119,149.78733534764177,149.78733534764177,
20,120,217.8591575791761,217.8591575791761,
21,121,187.16832735837102,187.16832735837102,
22,122,166.80452067026576,166.80452067026576,
23,123,147.4122754336522,147.4122754336522,
24,124,193.52739091779338,193.52739091779338,
25,125,190.8631804529714,190.8631804529714,
26,126,205.5584898295663,205.5584898295663,
27,127,112.47599713214777,112.47599713214777,
28,128,230.84941229362852,230.84941229362852,
29,129,193.4832598195503,193.4832598195503,
30,130,148.57826148586733,148.57826148586733,
31,131,204.5119618772492,204.5119618772492,
32,132,291.0859858350586,291.0859858350586,
33,133,258.54688360145445,258.54688360145445,
34,134,150.41444615824176,150.41444615824176,
35,135,302.7487939214267,302.7487939214267,
36,136,140.40142437138033,140.40142437138033,
37,137,177.5616931464437,177.5616931464437,
38,138,250.10009400963807,250.10009400963807,
39,139,193.47550075439017,193.47550075439017,
40,140,265.1168823780538,265.1168823780538,
41,141,537.9058372933397,537.9058372933397,
42,142,216.84012598953353,216.84012598953353,
43,143,437.1492682816418,437.1492682816418,
44,144,141.00398410271103,141.00398410271103,
45,145,592.1818537446151,592.1818537446151,
46,146,547.2408065422559,547.2408065422559,
47,147,265.04639390566047,265.04639390566047,
48,148,248.7105001059925,248.7105001059925,
49,149,272.13236785072615,272.13236785072615,
50,150,295.67997035450975,295.67997035450975,
51,151,513.7254457303987,513.7254457303987,
52,152,358.8589395101428,358.8589395101428,
53,153,256.5392122208234,256.5392122208234,
54,154,238.86072696049163,238.86072696049163,
55,155,196.18175017660397,196.18175017660397,
56,156,184.35396674720488,184.35396674720488,
57,157,145.09375394481015,145.09375394481015,
58,158,314.9019749750337,314.9019749750337,
59,159,749.3579317104474,749.3579317104474,
60,160,254.7790326389216,254.7790326389216,
61,161,251.92213124421005,251.92213124421005,
62,162,295.71975050286187,295.71975050286187,
63,163,266.80490946842735,266.80490946842735,
64,164,134.1589678338214,134.1589678338214,
65,165,279.9921069073518,279.9921069073518,
66,166,321.620436437191,321.620436437191,
67,167,352.91263487066044,352.91263487066044,
68,168,327.75904389156324,327.75904389156324,
69,169,417.32578948025173,417.32578948025173,
70,170,451.0941192641705,451.0941192641705,
71,171,313.5534816987772,313.5534816987772,
72,172,278.66990299558177,278.66990299558177,
73,173,319.4442163413135,319.4442163413135,
74,174,246.34423338563872,246.34423338563872,
75,175,271.36060135533165,271.36060135533165,
76,176,284.40076532260514,284.40076532260514,
77,177,332.6513456607413,332.6513456607413,
78,178,186.87354392258231,186.87354392258231,
79,179,506.7328377911914,506.7328377911914,
80,180,228.9598305804919,228.9598305804919,
81,181,345.1589435886919,345.1589435886919,
82,182,363.5059250395288,363.5059250395288,
83,183,470.36746068587644,470.36746068587644,
84,184,281.52740556079397,281.52740556079397,
85,185,239.58223248174158,239.58223248174158,
86,186,412.51584979664074,412.51584979664074,
87,187,241.373481852296,241.373481852296,
88,188,236.15472989638724,236.15472989638724,
89,189,780.6422762606821,780.6422762606821,
90,190,939.6373838847043,939.6373838847043,
91,191,443.94213465969693,443.94213465969693,
92,192,238.5981496401871,238.5981496401871,
93,193,507.2796708059414,507.2796708059414,
94,194,390.7757487033363,390.7757487033363,
95,195,289.3385350161999,289.3385350161999,
96,196,230.04135296415572,230.04135296415572,
97,197,357.0278655155477,357.0278655155477,
98,198,267.52500775463545,267.52500775463545,
99,199,240.30769626800293,240.30769626800293,
100,200,341.98965780926846,341.98965780926846,
