,num bidders,avg rev,avg trev,truncated?
0,100,244.5737384662403,244.5737384662403,
1,101,197.76950316649337,197.76950316649337,
2,102,258.81733863796376,258.81733863796376,
3,103,203.16188561658367,203.16188561658367,
4,104,208.1427347705284,208.1427347705284,
5,105,211.0787046152846,211.0787046152846,
6,106,186.91374679724908,186.91374679724908,
7,107,241.4803342027743,241.4803342027743,
8,108,248.28140725561954,248.28140725561954,
9,109,237.59144368471078,237.59144368471078,
10,110,218.23541239617393,218.23541239617393,
11,111,208.1486886998935,208.1486886998935,
12,112,198.66074179104982,198.66074179104982,
13,113,310.54911215755885,310.54911215755885,
14,114,240.39955484538189,240.39955484538189,
15,115,186.74235811955873,186.74235811955873,
16,116,244.88979942734645,244.88979942734645,
17,117,280.76196166473034,280.76196166473034,
18,118,264.93638934077495,264.93638934077495,
19,119,278.95290088936537,278.95290088936537,
20,120,252.1819971808883,252.1819971808883,
21,121,192.62985492355318,192.62985492355318,
22,122,214.51315653749757,214.51315653749757,
23,123,222.66331429040716,222.66331429040716,
24,124,224.7404251122985,224.7404251122985,
25,125,181.03017436977126,181.03017436977126,
26,126,222.48695493785152,222.48695493785152,
27,127,345.6945873990018,345.6945873990018,
28,128,319.04444119988335,319.04444119988335,
29,129,274.44562431575423,274.44562431575423,
30,130,270.2833571361651,270.2833571361651,
31,131,252.63285638111446,252.63285638111446,
32,132,221.04674563011972,221.04674563011972,
33,133,478.1932317693821,478.1932317693821,
34,134,250.77213835588495,250.77213835588495,
35,135,206.55337756157527,206.55337756157527,
36,136,294.2594735790198,294.2594735790198,
37,137,271.74987469340437,271.74987469340437,
38,138,234.19489645202552,234.19489645202552,
39,139,259.45291511184314,259.45291511184314,
40,140,380.7412732726466,380.7412732726466,
41,141,324.1816976580381,324.1816976580381,
42,142,251.65498936890123,251.65498936890123,
43,143,368.8509043056762,368.8509043056762,
44,144,266.59290782653653,266.59290782653653,
45,145,338.2800998820236,338.2800998820236,
46,146,248.50728867842514,248.50728867842514,
47,147,293.52306921719384,293.52306921719384,
48,148,365.8744277314838,365.8744277314838,
49,149,305.0964904151745,305.0964904151745,
50,150,1155.158667758853,1155.158667758853,
51,151,299.212257851422,299.212257851422,
52,152,292.19088364930195,292.19088364930195,
53,153,242.45333684580572,242.45333684580572,
54,154,285.2738793713996,285.2738793713996,
55,155,240.08039998115163,240.08039998115163,
56,156,297.3775963077225,297.3775963077225,
57,157,317.21029282594156,317.21029282594156,
58,158,326.8292936072974,326.8292936072974,
59,159,299.0286273420407,299.0286273420407,
60,160,343.71517488986564,343.71517488986564,
61,161,312.94478215129146,312.94478215129146,
62,162,262.5775992452174,262.5775992452174,
63,163,385.27887169576087,385.27887169576087,
64,164,333.47882294335557,333.47882294335557,
65,165,276.9096042936907,276.9096042936907,
66,166,421.9330082742882,421.9330082742882,
67,167,338.5183906960587,338.5183906960587,
68,168,331.4020320640059,331.4020320640059,
69,169,342.0666140711333,342.0666140711333,
70,170,428.25301635997704,428.25301635997704,
71,171,373.5616876670894,373.5616876670894,
72,172,325.39399776882817,325.39399776882817,
73,173,338.32994596640435,338.32994596640435,
74,174,300.874772143401,300.874772143401,
75,175,300.702385820163,300.702385820163,
76,176,293.5725255735225,293.5725255735225,
77,177,323.5825084127823,323.5825084127823,
78,178,360.7555459068138,360.7555459068138,
79,179,393.8033325591109,393.8033325591109,
80,180,290.530521213821,290.530521213821,
81,181,336.4491675774142,336.4491675774142,
82,182,414.643237838756,414.643237838756,
83,183,333.11588404505346,333.11588404505346,
84,184,334.24168055349065,334.24168055349065,
85,185,404.25316464188325,404.25316464188325,
86,186,336.96899146759074,336.96899146759074,
87,187,463.2871449185554,463.2871449185554,
88,188,377.9666292343064,377.9666292343064,
89,189,313.53405709193515,313.53405709193515,
90,190,540.7587369234494,540.7587369234494,
91,191,422.67364950118053,422.67364950118053,
92,192,485.7518975052533,485.7518975052533,
93,193,293.3427072464514,293.3427072464514,
94,194,401.70661124228565,401.70661124228565,
95,195,345.3875964679853,345.3875964679853,
96,196,332.97950975504824,332.97950975504824,
97,197,278.6422194869826,278.6422194869826,
98,198,369.0021129978887,369.0021129978887,
99,199,353.634096158166,353.634096158166,
100,200,884.7884338587023,884.7884338587023,
