,num bidders,avg rev
0,100.0,34.02707410235025
1,110.0,36.611359113200045
2,120.0,37.22489682031801
3,130.0,41.292985118175515
4,140.0,41.55595505612159
5,150.0,41.879563456223195
6,160.0,45.81889695605122
7,170.0,47.611565380319895
8,180.0,46.50215328010023
9,190.0,48.43013502480367
10,200.0,50.43796431720241
11,210.0,51.01428194074909
12,220.0,52.40197784516886
13,230.0,55.839754302636784
14,240.0,56.02855339821285
15,250.0,56.24906031494665
16,260.0,56.56806573012387
17,270.0,57.923174680559214
18,280.0,59.34172088085366
19,290.0,61.41122693260824
20,300.0,59.404448304646834
21,310.0,60.53743629026125
22,320.0,64.2017382839093
23,330.0,64.94938480605144
24,340.0,64.06812019078068
25,350.0,68.50863269182979
26,360.0,77.97858960658532
27,370.0,67.11694965835237
28,380.0,66.67244490804273
29,390.0,70.91282621255316
30,400.0,71.73861514301633
31,410.0,72.33711486185271
32,420.0,71.51523358163398
33,430.0,73.1007369827906
34,440.0,73.71850572580215
35,450.0,75.53741999405301
36,460.0,79.58678564587085
37,470.0,76.63214388705875
38,480.0,79.18209487016469
39,490.0,76.27441194060292
40,500.0,78.67566197715317
