,num bidders,avg rev
0,100.0,34.05445880575311
1,110.0,37.78003960159147
2,120.0,39.37115836651673
3,130.0,39.42129071811919
4,140.0,42.10438096457123
5,150.0,44.61719726092683
6,160.0,44.7137718793227
7,170.0,47.63472198658088
8,180.0,45.17255418210929
9,190.0,46.657772159428916
10,200.0,49.06323747922205
11,210.0,50.54438919344337
12,220.0,59.31853228536454
13,230.0,53.01452655810588
14,240.0,51.18425884056427
15,250.0,54.55870970494445
16,260.0,54.9053648707406
17,270.0,56.45266400568425
18,280.0,53.20564114384305
19,290.0,60.76828921315487
20,300.0,61.19820832768067
21,310.0,61.25161750983956
22,320.0,64.8999118779662
23,330.0,63.95837098009948
24,340.0,63.7297034147458
25,350.0,67.95237713505622
26,360.0,69.13926405777835
27,370.0,70.41883931330283
28,380.0,72.90955908333528
29,390.0,83.70975811802492
30,400.0,69.82506052251851
31,410.0,68.41823006670202
32,420.0,67.99800485325174
33,430.0,75.97087532755081
34,440.0,75.58440826449979
35,450.0,78.96697743640496
36,460.0,81.09253583274516
37,470.0,74.6187021190826
38,480.0,83.0385424173549
39,490.0,77.2636796103021
40,500.0,81.95558919678454
