,num bidders,avg VV_2
0,100.0,11.388493036377488
1,110.0,18.177020757530215
2,120.0,14.480473763166495
3,130.0,13.195956572387756
4,140.0,12.633889393623345
5,150.0,15.041601039595927
6,160.0,16.295406083247148
7,170.0,21.17394571636596
8,180.0,24.987631157268233
9,190.0,25.497652291967565
10,200.0,20.97967255176733
