,num bidders,avg orig rev,avg diag rev
0,10.0,7.603853632884209,4.617851772976686
1,20.0,10.94684456144906,6.424607936910908
2,30.0,13.5215620199346,7.925355903897644
3,40.0,15.733761630649909,9.22051973231275
4,50.0,17.62109998761689,10.199661827875746
