,num bidders,avg VV_2
0,100.0,14.762498805199845
1,110.0,16.421148902132167
2,120.0,15.492943113231295
3,130.0,16.929314786665802
4,140.0,17.01890670876882
5,150.0,17.220570055318085
6,160.0,19.374512462573392
7,170.0,18.116431991784726
8,180.0,18.923250624706416
9,190.0,19.638635504066166
10,200.0,21.323506205462987
