,num bidders,avg VV_2
0,100.0,13.762503120211619
1,110.0,14.79725980414751
2,120.0,14.898174508103201
3,130.0,20.051307201127937
4,140.0,17.705467212330976
5,150.0,13.910166992742097
6,160.0,17.999079171213648
7,170.0,16.857242233696773
8,180.0,18.1139867945361
9,190.0,17.39820456747659
10,200.0,21.49899490869249
