,num bidders,avg VV_2
0,100.0,7.5556827223040415
1,110.0,7.852140096367256
2,120.0,8.05480270381418
3,130.0,8.661550961480739
4,140.0,9.054480057980857
5,150.0,9.111209732194563
6,160.0,9.361179646072442
7,170.0,9.756302420092133
8,180.0,9.930630927595608
9,190.0,10.209692050648105
10,200.0,10.486783060401349
