,num bidders,avg rev
0,10.0,5.619161845222866
1,20.0,6.594907869359827
2,30.0,8.15823666277534
3,40.0,9.855292057107118
4,50.0,10.960105667891424
5,60.0,11.561932651361179
6,70.0,12.13681769714231
7,80.0,13.767715903706767
8,90.0,14.051873228127395
9,100.0,14.87712970106174
10,110.0,15.793785507281525
11,120.0,16.147644460198677
12,130.0,16.787993469822048
13,140.0,17.355500043029
14,150.0,17.478482210943504
