,num bidders,avg orig rev,avg diag rev
0,10.0,7.5650999008050315,4.559017034325746
1,20.0,11.141593030779537,6.40640244670013
2,30.0,13.600358792347622,7.6542105102760045
3,40.0,16.64170054905794,8.745091235585194
4,50.0,17.312599039778064,10.358188492164217
